Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood,is_green
76909,1828368,B100189732,PERMIT – EXPRESS PERMIT PROGRAM,2007-07-18T00:00:00.000,2007-07-18T00:00:00.000,4550.0,PACKERS AVE,Monthly Maintenance Permit,GENERAL PLANT MAINTENANCE 06-1 THRU 06-30,0.0,40.0,610200.0,15.0,1168171.2491638365,1874390.257286444,2007,07,18,0,0,1
77459,1829793,100190445,PERMIT - NEW CONSTRUCTION,2007-07-23T00:00:00.000,2007-07-24T00:00:00.000,1625.0,FLOURNOY ST,,CONSTRUCT THE FOUNDATION ONLY FOR A NEW PARKING GARAGE AND CENTRAL PLANT BUILDING.,0.0,285.35,,,1165531.3917124283,1896935.3858831252,2007,07,24,0,0,1
77533,1829962,100190550,PERMIT - NEW CONSTRUCTION,2007-07-23T00:00:00.000,2007-07-23T00:00:00.000,6035.0,BLACKSTONE AVE,,"NEW CONSTRUCTION, COMBINED SOUTH UTILITY PLANT",15078.3,15078.3,,,1186920.6080503608,1865010.722835065,2007,07,23,0,0,1
77700,1830358,100190802,PERMIT - NEW CONSTRUCTION,2007-07-24T00:00:00.000,2007-07-24T00:00:00.000,5615.0,MARYLAND AVE,,NEW CONSTRUCTION---WEST UTILITY POWER PLANT,24156.8,24156.8,,,1182910.040798075,1867887.0830021277,2007,07,24,0,0,1
77745,1830461,100190860,PERMIT - RENOVATION/ALTERATION,2007-08-03T00:00:00.000,2007-12-07T00:00:00.000,1111.0,CERMAK RD,,"ERECT FOUNDATION SYSTEMS, ONE NEW SILO AND MECHANICAL EQUIPMENT SHED AT EXISTING POWER PLANT AS PER PLANS.",0.0,2251.0,,,1169438.949233045,1889547.236695234,2007,12,07,0,0,1
78830,1833404,100192365,PERMIT - RENOVATION/ALTERATION,2007-08-01T00:00:00.000,2007-08-01T00:00:00.000,2450.0,FAIRFIELD AVE,,"REPLACE EXISTING PORCH/DECK WITH NEW REAR DECK WITH ENCLOSED WALL & PLANTER, REPLACE LATTICE WITH VINYL SIDING PER OWNER'S PLANS",0.0,630.0,,,1157578.4850299575,1916401.1349407225,2007,08,01,0,0,1
78861,1833506,100192402,PERMIT - NEW CONSTRUCTION,2007-08-03T00:00:00.000,2007-10-05T00:00:00.000,3501.0,PULASKI RD,,"ERECT FOUNDATION SYSTEMS, TWO NEW SILOS, AND MECHANICAL EQUIPMENT SHED AT EXISTING POWER PLANT AS PER PLANS.",75.0,1375.0,,,1150298.4992295883,1881313.7993275912,2007,10,05,0,0,1
79161,1834304,100192805,PERMIT - RENOVATION/ALTERATION,2007-08-14T00:00:00.000,2007-10-23T00:00:00.000,205.0,MICHIGAN AVE,,"NEW ENTRANCE CANOPY, NEW PLANTERS AND FOUTAIN, FIRST FLOOR LOBBY REMODELING, SECOND FLOOR LOBBY REMODELING",0.0,39728.0,,,1177299.1665166349,1901811.5640549655,2007,10,23,0,0,1
79325,1834779,B100193082,PERMIT – EXPRESS PERMIT PROGRAM,2007-08-06T00:00:00.000,2007-08-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED MAINTENANCE OF ELECTRIC EQUIPMENT AT THE CHOCOLATE PRODUCING PLANT,0.0,70.0,243600.0,27.0,1172231.085536217,1902955.411466567,2007,08,06,0,0,1
83193,1844638,B100198454,PERMIT – EXPRESS PERMIT PROGRAM,2007-09-06T00:00:00.000,2007-09-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,ELECTRICAL MAINTENANCE ON EQUIPMENT IN THE CHOCOLATE PRODUCTION PLANT,0.0,60.0,243600.0,27.0,1172231.085536217,1902955.411466567,2007,09,06,0,0,1
83263,1844795,100198537,PERMIT - RENOVATION/ALTERATION,2007-09-26T00:00:00.000,2009-05-01T00:00:00.000,2320.0,93RD ST,,ADD ONE CHILLER TO EXISTING PLANT AND REPLACE THE EXISTING FIRE PUMP ELECTRICAL GENERATOR.,0.0,1075.0,4804.0,7.0,1193366.0657973452,1843796.171467658,2009,05,01,0,0,1
84660,1848009,100200324,PERMIT - RENOVATION/ALTERATION,2007-09-17T00:00:00.000,2007-10-22T00:00:00.000,1048.0,37TH ST,,INSTALL GREEN ROOF ON EXISTING BUILDING PER PLANS.,0.0,335.0,,,1169753.7282968431,1880315.412175812,2007,10,22,0,0,1
85669,1850305,100201629,PERMIT - RENOVATION/ALTERATION,2007-09-24T00:00:00.000,2007-10-01T00:00:00.000,350.0,ORLEANS ST,,INSTALL GREEN ROOF ON EXISTING BUILDING PER PLANS.,0.0,1785.0,,,1173830.2043093375,1902816.2950918656,2007,10,01,0,0,1
87313,1854139,B100204200,PERMIT – EXPRESS PERMIT PROGRAM,2007-10-04T00:00:00.000,2007-10-04T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED MAINTENANCE OF ELECTRIC EQUIPMENT AT THE CHOCOLATE MANUFACTURING PLANT,0.0,100.0,243600.0,27.0,1172231.085536217,1902955.411466567,2007,10,04,0,0,1
88172,1855931,100205397,PERMIT - RENOVATION/ALTERATION,2007-10-10T00:00:00.000,2007-10-22T00:00:00.000,555.0,DEARBORN ST,,INSTALL FENCE ATOP PARAPET WALL ALONG EXISTING GREEN ROOF PER PLANS.,0.0,135.0,,,1176054.760082411,1897704.0344705896,2007,10,22,0,0,1
90745,1861442,100208709,PERMIT - RENOVATION/ALTERATION,2008-01-16T00:00:00.000,2008-02-27T00:00:00.000,1445.0,RASCHER AVE,,"ADDITION OF A ROOFDECK, PLANTERS, WOOD TRELLIS & HOT TUB ON AN EXISTING GARAGE.",0.0,564.0,,,1165518.7671662825,1936253.3328702636,2008,02,27,0,0,1
90976,1861947,100209010,PERMIT - RENOVATION/ALTERATION,2007-10-29T00:00:00.000,2007-12-21T00:00:00.000,2042.0,21ST ST,,REINFORCE EXISTING COMMERCIAL DETACHED GARAGE TO INSTALL GREEN ROOF ONLY AS PER PLANS,0.0,185.0,,,1162889.251189485,1890104.977502761,2007,12,21,0,0,1
92049,1864616,B100210517,PERMIT – EXPRESS PERMIT PROGRAM,2007-11-06T00:00:00.000,2007-11-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED MAINTENANCE OF ELECTRICAL EQUIPMENT INSIDE CHOCOLATE MANUFACTURING PLANT; EQUIPMENT REWIRING AND/OR UPATES.,0.0,160.0,243600.0,27.0,1172231.085536217,1902955.411466567,2007,11,06,0,0,1
93698,1868501,100212812,PERMIT - RENOVATION/ALTERATION,2007-11-19T00:00:00.000,2007-12-19T00:00:00.000,20.0,STATE ST,,NEW GREEN ROOF ON EXISTING COMMERCIAL BUILDING AS PER PLANS.,0.0,258.0,,,1176322.5830344714,1900559.5854968904,2007,12,19,0,0,1
95711,1873611,100215462,PERMIT - RENOVATION/ALTERATION,2007-12-07T00:00:00.000,2007-12-07T00:00:00.000,451.0,HURON ST,,ADD MISSING PLUMBING DRAWINGS AND OMIT 5TH FLOOR PLANTERS COMBINE DWELLING UNITS CONVERTING 5 DWELLING UNITS TO 3 DWELLING UNITS,0.0,1550.0,,,1172882.9278663427,1904944.758061461,2007,12,07,0,0,1
96344,1875322,100216323,PERMIT - RENOVATION/ALTERATION,2007-12-14T00:00:00.000,2008-03-31T00:00:00.000,3241.0,WABASH AVE,,"PROJECT INVOLVES CONVERTING AN OLD COMERCIAL KITCHEN & SERVING AREA OF AN EXISTING DORMITORY INTO A HIGH EFFICIENCY BOILER PLANT W/ (10) 3,000 BOILERS",40628.5,40628.5,3506.0,3.0,1177300.123553833,1883353.379758784,2008,03,31,0,0,1
97071,1877233,100217301,PERMIT - NEW CONSTRUCTION,2007-12-21T00:00:00.000,2007-12-21T00:00:00.000,1625.0,FLOURNOY ST,,NEW CONSTRUCTION FOR RUSH HOSPITAL PARKING GARAGE AND CENTRAL ENERGY PLANT.{ALSO SEE REVISION PERMIT #100291975: FOR MODIFICATIONS TO SEVEN LEVEL SUPPORTED PARKING STRUCTURE & CENTRAL ENERGY PLANT(711 S. PAULINA)},77988.7,77988.7,2829.0,2.0,1165531.3917124283,1896935.3858831252,2007,12,21,0,0,1
97732,1879237,B100218288,PERMIT – EXPRESS PERMIT PROGRAM,2008-01-02T00:00:00.000,2008-01-02T00:00:00.000,3259.0,100TH ST,Monthly Maintenance Permit,"MAINTENANCE PERMIT FOR DECEMBER 2007.    1.REPLACE HIGH TEMPERATURE SWITCH ON OIL FURNACE IN LUNCH ROOM. 2.REPAIR & CLOSE EXPOSED WIRING IN HEN HOUSE. 3.RELAMP 400W & 150W SODIUM LAMPS, GENERAL PLANT. 4.CHECK & REPAIR AS NEEDED, ALL 200A POWER EXTENSION CORDS. 5.CHECK 200HP DC MOTOR BRUSHES, ALL OK. 6.REPLACE 8 BRUSHES ON MAIN S DC GENERATOR.",0.0,40.0,510100.0,10.0,1199934.8305530904,1839253.0909184285,2008,01,02,0,0,1
97909,1879718,B100218494,PERMIT – EXPRESS PERMIT PROGRAM,2008-01-04T00:00:00.000,2008-01-04T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,ELECTRICAL MAINTENANCE OF ELECTRICAL EQUIPMENT AT THE CHOCOLATE MANUFACTURING PLANT; POWER AND CONTROL WORK ON EXISTING EQUIPMENT.,0.0,128.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,01,04,0,0,1
101052,1888212,100222837,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,"TRUMP INTERNATIONAL HOTEL & TOWER DIRECTIONAL MONUMENT PLANTER SIGN LOCATED ON NORTH EAST SIDE OF THE PROPERTY NEAR/FACING UPPER NORTH WABASH AVE. DIRECTIONAL SIGN POINTS TOWARD THE GRAND BALLROOM MEETING ROOMS, HOTEL ENTRANCE, & THE SHOPS AT TRUMP TOWER",0.0,264.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101059,1888219,100222844,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,"TRUMP INTERNATIONAL HOTEL & TOWER DIRECTIONAL MONUMENT PLANTER SIGN LOCATED ON THE WESTSIDE OF THE PROPERTY NEAR THE ENTRANCE FROM MICHIGAN AVE. DIRECTIONAL SIGN POINTS TOWARD HOTEL ENTRANCE, SIXTEEN THE SPA AT TRUMP REBAR, & TERRACE SHOPS RIVERWALK SHOPS.",0.0,264.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101066,1888228,100222853,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,"DIRECTIONAL MONUMENT PLANTER SIGN LOCATED AT THE SOUTH-EASTSIDE OF THE PROPERTY NEAR/FACING UPPER NORTH WABASH AVE. DIRECTIONAL SIGN TOWARD THE HOTEL ENTRANCE, & TERRACE SHOPS RIVERWALK SHOPS",0.0,246.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101068,1888230,100222855,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,"DIRECTIONAL MONUMENT PLANTER SIGN LOCATED AT THE SOUTH-WESTSIDE OF THE PROPERTY NEAR/FACING MICHIGAN AVE ENTRANCE. DIRECTIONAL SIGN TOWARD BALLROOM MEETING ROOM, TERRACE SHOPS RIVERWALK SHOPS.",0.0,245.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101070,1888232,100222857,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,"DIRECTIONAL MONUMENT PLANTER SIGN LOCATED AT THE NORTH-EASTSIDE OF THE PROPERTY NEAR/FACING UPPER NORTH WABASH AVE. DIRECTIONAL SIGN TOWARDS GRAND BALLROOM MEETING ROOMS, & THE SHOPS AT TRUMP TOWER",0.0,245.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101092,1888299,100222906,PERMIT - SIGNS,2008-02-21T00:00:00.000,2008-02-27T00:00:00.000,401.0,WABASH AVE,,DIRECTIONAL MONUMENT PLANTER SIGN LOCATED AT THE NORTHSIDE OF THE PROPERTY FACING NORTH UPPER WABASH AVE. DIRECTING TOWARD TRUMP TOWER PUBLIC PARKINGLOT.,0.0,243.0,,,1176696.3094413497,1903037.6002105984,2008,02,27,0,0,1
101113,1888415,B100222957,PERMIT – EXPRESS PERMIT PROGRAM,2008-02-06T00:00:00.000,2008-02-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,"ELECTRICAL MAINTENANCE OF MACHINERY INSIDE CHOCOLATE PLANT, WIRING ADDITIONAL CIRCUITS, RECONNECTING EXISTING MACHINES",0.0,126.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,02,06,0,0,1
102165,1891379,100224335,PERMIT - RENOVATION/ALTERATION,2008-03-11T00:00:00.000,2008-05-07T00:00:00.000,1000.0,OHIO ST,,ROOF REPLACEMENT FOR NEW GREEN ROOF TO INCLUDE IRRIGATION AS PER PLANS.,60393.0,60393.0,814.0,42.0,1183213.414379655,1904604.8644569567,2008,05,07,0,0,1
102332,1891853,100224562,PERMIT - RENOVATION/ALTERATION,2008-04-17T00:00:00.000,2008-06-12T00:00:00.000,1927.0,MILWAUKEE AVE,,GREEN ROOF 'GREEN GRID SYSTEM' WITH PRIVATE ROOF DECKS - GREEN PERMIT PROGRAM,0.0,1227.48,2222.0,1.0,1160225.5876520532,1912843.9776554191,2008,06,12,0,0,1
102443,1892236,100224703,PERMIT - RENOVATION/ALTERATION,2008-02-20T00:00:00.000,2008-03-28T00:00:00.000,2013.0,CLEVELAND AVE,,"INTERIOR AND EXTERIOR ALTERATIONS TO DECONVERT FROM 4 DU TO SFR AND NEW 2 CAR MASONRY ATTACHED GARAGE WITH ROOF DECK, NEW GREEN ROOF, NEW ROOF DECKS, AND PENTHOUSE ADDITION TO EXISTING MASONRY BUILDING AND COACH HOUSE AS PER PLANS.                                                                                                                              CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION",0.0,16955.0,713.0,43.0,1172644.1028496055,1913731.5412755944,2008,03,28,0,0,1
102823,1893286,100225199,PERMIT - NEW CONSTRUCTION,2008-02-25T00:00:00.000,2008-02-25T00:00:00.000,3955.0,BELMONT AVE,,REVISION TO PERMIT #100812232. REVISION TO MEP SYSTEM FOR ONE STORY METAL FRAME AND MASONRY BUILDING WITH WOOD TRUSSES AND GREEN ROOF.,0.0,695.0,,,1149518.6730514509,1920947.1629882697,2008,02,25,0,0,1
103813,1895839,B100226482,PERMIT – EXPRESS PERMIT PROGRAM,2008-03-05T00:00:00.000,2008-03-05T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,"REQUIRED MAINTENANCE OF ELECTRICAL EQUIPMENT AT CHOCOLATE MANUFACTURING PLANT; WIRE POWER AND CONTROL CIRCUITS, COMMUNICATION DEVICES FOR INTERNAL NETWORKS",0.0,132.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,03,05,0,0,1
104176,1896759,B100226975,PERMIT – EXPRESS PERMIT PROGRAM,2008-03-09T00:00:00.000,2008-03-12T00:00:00.000,9239.0,JEFFERY AVE,Electrical Work,(1) 12 MM BK FIBER OPTIC CABLE AND (1) 50 PAIR OUTSIDE PLANT CABLE BETWEEN MAIN BUILDING AND ANNEX.  INSTALL (13) DATA OUTLETS IN COMPUTER LAB 220.  INSTALL TMGB IN ANNEX TEACHERS LOUNGE TO GROUND LIGHTNING PROTECTORS.  INSTALL (3) NEW WIRELESS ACCESS POINT BRACKETS IN ANNEX BUILDING.  REMOVE (1) EXISTING ACCESS POINT BRACKET.  NOTE:  THIS IS A NO-FEE E-RATE PROJECT.,520.0,520.0,480400.0,7.0,1191168.4546646269,1843939.0667652376,2008,03,12,0,0,1
105260,1899578,100228427,PERMIT - WRECKING/DEMOLITION,2008-04-02T00:00:00.000,2008-04-02T00:00:00.000,1400.0,32ND ST,,WRECK & REMOVE EXISTING CONCRETE PLANT.  PLANT A.,0.0,455.0,,,,,2008,04,02,0,0,1
105309,1899724,100228483,PERMIT - WRECKING/DEMOLITION,2008-03-19T00:00:00.000,2008-04-02T00:00:00.000,1400.0,32ND ST,,WRECK & REMOVE EXISTING CONCRETE PLANT.  PLANT B.,0.0,133.0,,,,,2008,04,02,0,0,1
105310,1899725,100228484,PERMIT - WRECKING/DEMOLITION,2008-03-19T00:00:00.000,2008-04-02T00:00:00.000,1400.0,32ND ST,,WRECK & REMOVE EXISTING CONCRETE PLANT.  PLANT C. GARAGE.,0.0,110.0,,,,,2008,04,02,0,0,1
106138,1902064,100229620,PERMIT - RENOVATION/ALTERATION,2008-05-14T00:00:00.000,2009-12-17T00:00:00.000,4744.0,RICE ST,,"DEMOLITION OF ALL INTERIOR FINISHES BOTH FIRST AND SECOND FLOOR. INTERIOR RENOVATION OF FIRST FLOOR TO ALLOW FOR METAL FABRICATION SHOP, INCLUDING DEMOLITION OF STRUCTURAL WALLS TO BE RESUPPORTED. INTERIOR RENOVATION OF SECOND FLOOR TO ALLOW FOR OFFICE SPACE, INCLUDING THE DEMOLITION OF CERTAIN FLOOR AREAS TO BE RESUPPORTED. PROJECT INCLUDES AN AREA OF GREEN ROOF. PLUS A 29' HIGH SINGLE STORY ADDITION ON THE WEST END OF THE EXISTING BUILDING, THE ADDITION WILL REQUIRE THE DEMOLITION OF A SMALL PORTION OF THE EXISTING BUILDING.",0.0,8291.28,2510.0,37.0,1144334.329247201,1905266.3175101115,2009,12,17,0,0,1
106732,1903802,B100230432,PERMIT – EXPRESS PERMIT PROGRAM,2008-04-02T00:00:00.000,2008-04-04T00:00:00.000,100.0,BELLEVUE PL,Electrical Work,INSTALL CONDUIT TO PLANTERS,0.0,70.0,81200.0,42.0,1176899.0651593104,1907567.948245873,2008,04,04,0,0,1
107454,1905552,B100231455,PERMIT – EXPRESS PERMIT PROGRAM,2008-04-09T00:00:00.000,2008-04-09T00:00:00.000,679.0,MICHIGAN AVE,Electrical Work,STREET PLANTER PHOTOVOILIC,0.0,40.0,81400.0,42.0,1177344.9459439632,1905090.8083174245,2008,04,09,0,0,1
107758,1906286,100231879,PERMIT - NEW CONSTRUCTION,2008-04-10T00:00:00.000,2008-06-27T00:00:00.000,1509.0,WALTON ST,,"ERECT A 3 STORY, 3 DU RESIDENTIAL 3B BUILDING WITH A GREEN ROOF [NO ROOF DECK] AND DETACHED 3 CAR MASONRY GARAGE - CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION                                                                                                                               CHICAGO GREEN HOMES - GREEN PERMIT PROGRAM",1300.0,3642.0,2420.0,1.0,1166106.3813890317,1906392.3946485333,2008,06,27,0,0,1
107759,1906287,100231880,PERMIT - NEW CONSTRUCTION,2008-04-10T00:00:00.000,2008-06-25T00:00:00.000,1505.0,WALTON ST,,"ERECT A 3 STORY, 3 DU RESIDENTIAL 3B BUILDING WITH A GREEN ROOF [NO ROOF DECK] AND DETACHED 3 CAR MASONRY GARAGE - CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION                                                                                                                                 CHICAGO GREEN HOMES - GREEN PERMIT PROGRAM",1000.0,3342.0,2420.0,1.0,1166147.7243385408,1906393.65334086,2008,06,25,0,0,1
107760,1906288,100231881,PERMIT - NEW CONSTRUCTION,2008-04-10T00:00:00.000,2008-06-25T00:00:00.000,1329.0,WALTON ST,,"ERECT A 3 STORY, 3 DU RESIDENTIAL 3B BUILDING WITH A GREEN ROOF [NO ROOF DECK] AND DETACHED 3 CAR MASONRY GARAGE - CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION                                                                                                                               CHICAGO GREEN HOMES - GREEN PERMIT PROGRAM",1000.0,3342.0,2419.0,27.0,1167304.4412627202,1906428.920596464,2008,06,25,0,0,1
109262,1909857,B100233879,PERMIT – EXPRESS PERMIT PROGRAM,2008-04-23T00:00:00.000,2008-04-23T00:00:00.000,1653.0,CONGRESS PKWY,Electrical Work,WEST CAMPUS ACCESS CONTROL CHANGES.  CARD READERS TO CHILLER PLANT.  (03-7155 & 03-7156),0.0,40.0,282500.0,27.0,1165244.8598182844,1897752.8398491775,2008,04,23,0,0,1
109327,1909989,100233963,PERMIT - NEW CONSTRUCTION,2008-04-24T00:00:00.000,2008-04-24T00:00:00.000,5615.0,MARYLAND AVE,,BOILER INSTALLATION FOR NEW UTILITY PLANT.,21353.8,21353.8,4114.0,5.0,1182910.040798075,1867887.0830021277,2008,04,24,0,0,1
110692,1922460,B100235852,PERMIT – EXPRESS PERMIT PROGRAM,2008-05-05T00:00:00.000,2008-05-05T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,"REQUIRED MAINTENANCE OF ELECTRIC EQUIPMENT AT THE CHOCOLATE FACTORY PLANT; REWIRED EXISTING CIRCUITS, REPLACED DEFECTIVE MOTORS, CHECKED POWER AND CONTROL WIRING.",0.0,110.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,05,05,0,0,1
111622,1924742,100237086,PERMIT - RENOVATION/ALTERATION,2008-05-21T00:00:00.000,2008-05-29T00:00:00.000,3211.0,UNION AVE,,FACADE RENOVATION REPLACE EXISTING BRICK FACE VENEER AS PER PLANTS,0.0,175.0,6010.0,11.0,1172198.4020435228,1883540.06946018,2008,05,29,0,0,1
112210,1926095,100237845,PERMIT - EASY PERMIT PROCESS,2008-05-16T00:00:00.000,2008-05-16T00:00:00.000,11134.0,LOOMIS ST,,"REPAIR EXISTING MASONRY FACADE, PLANTER BOX, REPLACE EXISTING FRONT DOOR, PATCH AND REPAIR EXISTING DRYWALL AND PLASTER.  NO STRUCTURAL WORK.",0.0,139.9,7506.0,34.0,1168950.333979399,1830757.0468665315,2008,05,16,0,0,1
112345,1926432,100238029,PERMIT - RENOVATION/ALTERATION,2008-10-24T00:00:00.000,2008-12-29T00:00:00.000,633.0,BELDEN AVE,,"ROOFTOP ADDITION REDUCTION IN SIZE & OTHER ROOFTOP ALTERATIONS AS PER ARCHITECT'S AND LANDMARK STAMPED PLANS - ROOFTOP ENCLOSURE TO BE 7'5"" WIDE SETBACK BY 15'-10"" FROM THE FRONT FACADE, 36'-8"" IN HEIGHT TO THE TOP FROM GRADE, EXISTING RAILINGS TO BE REMOVED AND RELOCATED TO BE 15'-10"" SETBACK FROM FRONT FACADE, PLANTER BOXES TO BE RELOCATED TO BE MINIMALLY VISIBLE FROM STREET, AND EAST PARAPET WALL TO BE REDUCE IN HEIGHT - NO CHANGE TO FRONT FACADE, WINDOWS, OR DOORS ALLOWED WITH THIS PERMIT",0.0,375.0,712.0,43.0,1171513.7731870206,1915490.7743608032,2008,12,29,0,0,1
112593,1926998,100238336,PERMIT - RENOVATION/ALTERATION,2008-05-20T00:00:00.000,2008-06-04T00:00:00.000,900.0,MICHIGAN AVE,,REPLACE ROOFING SYSTEM ON EXISTING 17 STORY GARAGE WITH GREEN ROOF AS PER PLANS - NO STRUCTURAL CHANGES,0.0,4771.64,812.0,42.0,1177285.361874675,1906673.8034002704,2008,06,04,0,0,1
114506,1931605,100240979,PERMIT - RENOVATION/ALTERATION,2008-06-04T00:00:00.000,2008-07-15T00:00:00.000,66.0,RANDOLPH ST,,REMOVE EXISTING ROOFING SYSTEM AND REPLACE WITH GREEN ROOFING SYSTEM TO INCLUDE MINOR STRUCTURAL MODIFICATIONS AND MINOR PLUMBING MODIFICATIONS,75.0,75.0,3201.0,42.0,1177002.8173384054,1901336.244663172,2008,07,15,0,0,1
116236,1935357,100243274,PERMIT - RENOVATION/ALTERATION,2008-06-20T00:00:00.000,2008-09-26T00:00:00.000,351.0,21ST ST,,"EXPANSION OF EXISTING CHILLER PLANT IN SUPPORT OF EXISTING DATA CENTER EQUIPMENT EXPANSION IN BASEMENT, ON 9TH FL., AND ROOFTOP.",0.0,1580.0,3301.0,2.0,1178942.5732110855,1890287.0587496164,2008,09,26,0,0,1
118056,1939760,B100245712,PERMIT – EXPRESS PERMIT PROGRAM,2008-07-03T00:00:00.000,2008-07-03T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED MAINTENANCE OF ELECTRICAL EQUIPMENT INSIDE CHOCOLATE MANUFACTURING PLANT; INSTALL AND WIRE POWER AND COMMUNICATION CIRCUITS; EQUIPMENT TESTING;,0.0,450.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,07,03,0,0,1
118182,1940074,100245879,PERMIT - RENOVATION/ALTERATION,2008-07-07T00:00:00.000,2008-08-19T00:00:00.000,6901.0,FAIRFIELD AVE,,"MASONRY TUCK POINTING AND CLEANING.  INSTALL NEW WINDOW GUARDS, INSTALL MISSING HANDRAILS, REPAIR ALL ENTRY WAY STOOPS AND STEPS, REPAIR ROOF FLASHING, INSTALL TRASH ENCLOSURE, INSTALL ORNAMENTAL FENCING AND PLANT ADDITIONAL TREES",75.0,75.0,6609.0,18.0,1159272.82134066,1858741.620709098,2008,08,19,0,0,1
118638,1941006,100246441,PERMIT - RENOVATION/ALTERATION,2008-07-09T00:00:00.000,2008-07-09T00:00:00.000,11601.0,TOUHY AVE,,GREEN ROOF BEING INSTALLED ON TRANSFORMER BUILDING FOR AIR TRAFFIC CONTROL TOWER AT NORTH AIRFIELD OF O'HARE INTERNATIONAL AIRPORT.,0.0,237.0,,41.0,1098098.5774643964,1945979.209781826,2008,07,09,0,0,1
120184,1944723,100248883,PERMIT - RENOVATION/ALTERATION,2008-08-07T00:00:00.000,2008-08-08T00:00:00.000,2531.0,WASHTENAW AVE,,INSTALL GREEN ROOF SYSTEM ON EXISTING ROOF,125.0,200.0,2203.0,35.0,1157975.810033871,1916845.683169352,2008,08,08,0,0,1
120927,1946514,100249872,PERMIT - RENOVATION/ALTERATION,2008-07-29T00:00:00.000,2009-03-24T00:00:00.000,21.0,ADAMS ST,,INSTALLATION OF PLANTERS TO EXTERIOR WALLS OF A PARKING GARAGE,0.0,922.9,3204.0,42.0,1176624.83217978,1899431.3886826904,2009,03,24,0,0,1
121174,1947060,100250163,PERMIT - RENOVATION/ALTERATION,2008-09-11T00:00:00.000,2008-09-11T00:00:00.000,555.0,MONROE ST,,"GREEN PERMIT APPLICATION     INSTALLATION OF WIND TURBINES AND SOLAR PANELS ONLY, ON GREEN ROOF OF 1-SOTRY BUILDING AREA",0.0,2075.0,2819.0,2.0,1172558.891231282,1899783.8065239112,2008,09,11,1,0,1
121986,1949040,B100251271,PERMIT – EXPRESS PERMIT PROGRAM,2008-08-05T00:00:00.000,2008-08-05T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,REQUIRED MAINTENANCE OF ELECTRICAL EQUIPMENT INSIDE CHOCOLATE FACTORY PLANT; WIRED CIRCUITS FOR POWER AND CONTROL; WORKED ON COMMUNICATION CIRCUITS FOR DATA MONITORING AND VISUALIZATION OF PROCESS VALUES.,0.0,400.0,243600.0,27.0,1172231.085536217,1902955.411466567,2008,08,05,0,0,1
122220,1949625,100251569,PERMIT - NEW CONSTRUCTION,2008-09-15T00:00:00.000,2008-09-15T00:00:00.000,2465.0,BURLING ST,,PRIVATE GARAGE WITH GREEN ROOFTOP TERRACE WITH GROUND LEVEL TERRACE,0.0,450.0,702.0,43.0,1170893.577535821,1916836.645680808,2008,09,15,0,0,1
125520,1957386,100256139,PERMIT - RENOVATION/ALTERATION,2008-09-11T00:00:00.000,2008-10-08T00:00:00.000,1000.0,WASHINGTON BLVD,,ERECT NEW PERGOLA TO EXISTING GREEN ROOF. ALTERATIONS TO PERMIT #100187484.,0.0,175.0,2802.0,27.0,1169747.6844968658,1900753.9837312417,2008,10,08,0,0,1
